brand,model,segment,state,purchase_year,price,fuel_type,engine_cc,avg_daily_usage_km,insurance_status,resale_value
Royal Enfield,Classic 350,Cruiser,Maharashtra,2017,236417.0,Petrol,350.0,19.4,None,103668.0
Bajaj,Platina 110,Sports,Tamil Nadu,2021,115846.0,Petrol,232.0,45.7,Active,54801.0
Hero,Passion Pro,Commuter,Gujarat,2021,57310.0,Petrol,100.0,12.4,None,27644.0
Royal Enfield,Hunter 350,Cruiser,West Bengal,2016,316231.0,Petrol,349.0,35.5,Active,148735.0
Hero,HF Deluxe,Commuter,Uttar Pradesh,2018,64725.0,Petrol,110.0,38.1,Expired,21376.0
Honda,Unicorn,Commuter,Maharashtra,2019,71734.0,Petrol,110.0,46.8,None,32703.0
Hero,Xtreme 160R,Commuter,Haryana,2022,77558.0,Petrol,119.0,15.3,Active,44770.0
Honda,Unicorn,Commuter,Madhya Pradesh,2021,106949.0,Petrol,114.0,47.5,Expired,62614.0
Hero,HF Deluxe,Commuter,Madhya Pradesh,2024,77370.0,Petrol,122.0,53.3,None,52436.0
Honda,Hornet 2.0,Commuter,Andhra Pradesh,2018,111086.0,Petrol,112.0,23.6,Active,48124.0
Ather,450S,Electric,Tamil Nadu,2025,126519.0,Electric,0.0,26.2,Active,93401.0
Bajaj,CT 100,Sports,Rajasthan,2016,90037.0,Petrol,202.0,22.1,Expired,18114.0
Hero,Xtreme 160R,Commuter,Rajasthan,2025,84430.0,Petrol,112.0,28.4,Active,82385.0
Bajaj,Avenger 160,Sports,Rajasthan,2016,138903.0,Petrol,212.0,41.2,Expired,25698.0
TVS,Ntorq 125,Commuter,Punjab,2020,66148.0,Petrol,106.0,48.8,Active,25731.0
Bajaj,Pulsar NS200,Sports,Rajasthan,2018,131511.0,Petrol,212.0,4.0,Active,35360.0
Honda,Activa 6G,Commuter,Uttar Pradesh,2018,81270.0,Petrol,113.0,31.3,Active,36771.0
TVS,Apache RTR 160,Commuter,Maharashtra,2023,87181.0,Petrol,103.0,,Active,58707.0
Royal Enfield,Bullet 350,Cruiser,Tamil Nadu,2023,211510.0,Petrol,349.0,42.6,Active,165186.0
Honda,Unicorn,Commuter,Madhya Pradesh,2025,96405.0,Petrol,105.0,234.6728300666792,,91271.0
Honda,SP 125,Commuter,Karnataka,2021,93838.0,Petrol,125.0,31.0,Active,
Honda,Shine,Commuter,Uttar Pradesh,2023,107189.0,Petrol,108.0,47.2,Expired,82642.0
Hero,Glamour,Commuter,Bihar,2023,92100.0,Petrol,111.0,42.2,Active,62234.0
Hero,Passion Pro,Commuter,West Bengal,2022,65782.0,Petrol,125.0,31.7,Active,42278.0
Hero,Splendor Plus,Commuter,Andhra Pradesh,2018,86090.0,Petrol,111.0,40.7,None,25580.0
Suzuki,Avenis,Commuter,Gujarat,2025,128385.0,Petrol,119.0,36.2,Active,108261.0
TVS,Apache RTR 160,Commuter,West Bengal,2021,75212.0,Petrol,124.0,38.4,None,31133.0
Yamaha,MT-15,Sports,Haryana,2017,112500.0,Petrol,159.0,14.1,Expired,30133.0
Bajaj,Pulsar NS200,Sports,Rajasthan,2022,122398.0,Petrol,163.0,10.0,Expired,62043.0
Bajaj,Avenger 160,Sports,Gujarat,2019,117522.0,Petrol,,14.3,Active,37551.0
TVS,Apache RTR 160,Commuter,Uttar Pradesh,2020,72123.0,Petrol,105.0,50.7,Active,28396.0
Ola Electric,S1 Air,Electric,Madhya Pradesh,2021,97049.0,Electric,0.0,17.7,Active,18668.0
Honda,Unicorn,Commuter,Bihar,2019,107538.0,Petrol,101.0,50.6,Active,56278.0
TVS,Jupiter,Commuter,Uttar Pradesh,2016,76193.0,Petrol,104.0,44.2,None,13978.0
Hero,HF Deluxe,Commuter,Punjab,2017,82330.0,Petrol,117.0,19.8,Active,25483.0
Honda,Unicorn,Commuter,Gujarat,2017,78341.0,Petrol,115.0,31.4,,31221.0
Hero,Passion Pro,Commuter,Madhya Pradesh,2022,70651.0,Petrol,110.0,14.8,Active,40461.0
Hero,Xtreme 160R,Commuter,Kerala,2023,62982.0,Petrol,101.0,55.9,Active,48528.0
Hero,Glamour,Commuter,Telangana,2024,66515.0,Petrol,111.0,15.1,None,48149.0
Ather,450S,Electric,Telangana,2019,142122.0,Electric,0.0,37.9,Active,19433.0
Ather,Rizta,Electric,Andhra Pradesh,2025,138000.0,Electric,0.0,12.0,None,92927.0
Hero,Xtreme 160R,Commuter,Uttar Pradesh,2018,77700.0,Petrol,115.0,43.2,Expired,24983.0
Suzuki,Avenis,Commuter,Gujarat,2022,99091.0,Petrol,103.0,66.0,Active,56288.0
Honda,Shine,Commuter,Madhya Pradesh,2019,97652.0,Petrol,100.0,42.9,Active,48622.0
Honda,Shine,Commuter,Bihar,2024,110242.0,Petrol,123.0,2.0,Active,93481.0
Honda,Activa 6G,Commuter,Punjab,2022,81791.0,Petrol,107.0,21.2,Active,52730.0
Royal Enfield,Bullet 350,Cruiser,Karnataka,2017,279230.0,Petrol,350.0,2.2,Active,140989.0
Hero,HF Deluxe,Commuter,Kerala,2024,72030.0,Petrol,121.0,28.6,Expired,54245.0
KTM,Duke 390,Sports,Punjab,2018,313209.0,Petrol,152.0,13.4,Active,53806.0
KTM,RC 200,Sports,Andhra Pradesh,2025,226884.0,Petrol,227.0,28.3,Active,198916.0
Bajaj,Platina 110,Sports,Andhra Pradesh,2022,110295.0,Petrol,195.0,22.6,Active,62258.0
Hero,HF Deluxe,Commuter,Rajasthan,2016,77593.0,Petrol,119.0,33.7,Active,21996.0
Ather,450X,Electric,Karnataka,2016,151745.0,Electric,0.0,37.9,Active,12140.0
Royal Enfield,Classic 350,Cruiser,Rajasthan,2021,184713.0,Petrol,350.0,20.8,Active,132093.0
Honda,Activa 6G,Commuter,Andhra Pradesh,2024,118052.0,Petrol,102.0,25.1,Expired,95881.0
Honda,Shine,Commuter,Andhra Pradesh,2021,89092.0,Petrol,116.0,52.2,Active,57613.0
Honda,Hornet 2.0,Commuter,Kerala,2024,97512.0,Petrol,113.0,30.1,Active,84586.0
Ather,450X,Electric,Madhya Pradesh,2019,115850.0,Electric,0.0,26.3,Active,17638.0
Honda,Unicorn,Commuter,Uttar Pradesh,2024,114263.0,Petrol,116.0,45.3,,81745.0
Ola Electric,S1 Pro,Electric,Madhya Pradesh,2018,90228.0,Electric,0.0,25.2,Active,7218.0
Hero,Splendor Plus,Commuter,Haryana,2020,81980.0,Petrol,120.0,44.5,Active,39364.0
Honda,SP 125,Commuter,Tamil Nadu,2021,101299.0,Petrol,107.0,48.1,Active,57363.0
Bajaj,Avenger 160,Sports,Tamil Nadu,2022,104598.0,Petrol,184.0,25.4,Expired,51207.0
Yamaha,FZ-S FI,Sports,Uttar Pradesh,2020,169261.0,Petrol,243.0,49.1,None,68715.0
TVS,Apache RTR 160,Commuter,Rajasthan,2022,61897.0,Petrol,109.0,51.7,Expired,31099.0
Hero,Splendor Plus,Commuter,Maharashtra,2020,72968.0,Petrol,115.0,37.4,Expired,34533.0
Hero,Passion Pro,Commuter,Punjab,2025,55326.0,Petrol,103.0,29.7,Active,47314.0
Honda,Unicorn,Commuter,Uttar Pradesh,2023,101825.0,Petrol,117.0,27.0,None,61229.0
Hero,Glamour,Commuter,Uttar Pradesh,2023,84745.0,Petrol,108.0,41.9,Active,61406.0
Yamaha,Fascino 125,Sports,Karnataka,2021,116276.0,Petrol,202.0,3.9,Active,53391.0
TVS,Apache RTR 160,Commuter,Tamil Nadu,2018,78721.0,Petrol,104.0,35.6,Expired,24850.0
Hero,Xtreme 160R,Commuter,Maharashtra,2024,77045.0,Petrol,110.0,34.8,Active,54869.0
Honda,Unicorn,Commuter,Karnataka,2017,107406.0,Petrol,114.0,40.3,Active,43795.0
Hero,Passion Pro,Commuter,Gujarat,2025,72139.0,Petrol,125.0,38.2,Expired,66729.0
Bajaj,Pulsar NS200,Sports,Punjab,2021,131605.0,Petrol,236.0,32.4,Expired,63139.0
Ather,Rizta,Electric,Karnataka,2022,136229.0,Electric,0.0,26.5,Active,43902.0
Honda,SP 125,Commuter,Gujarat,2016,70805.0,Petrol,110.0,17.5,Expired,22861.0
TVS,Apache RTR 160,Commuter,Karnataka,2022,92044.0,Petrol,124.0,20.5,,55446.0
Bajaj,Pulsar 150,Sports,Punjab,2021,95569.0,Petrol,231.0,29.1,Active,48833.0
Hero,Xtreme 160R,Commuter,Karnataka,2021,86523.0,Petrol,101.0,37.4,Active,43327.0
Bajaj,Pulsar 150,Sports,Delhi,2021,76628.0,Petrol,238.0,6.9,Active,34618.0
Yamaha,FZ-S FI,Sports,Kerala,2018,144027.0,Petrol,213.0,25.9,Expired,49836.0
Hero,Passion Pro,Commuter,Telangana,2023,86413.0,Petrol,112.0,46.9,Active,49202.0
Bajaj,Platina 110,Sports,Bihar,2016,126248.0,Petrol,208.0,26.5,Active,25939.0
Honda,SP 125,Commuter,Tamil Nadu,2016,106462.0,Petrol,122.0,24.3,Active,39365.0
Honda,SP 125,Commuter,Andhra Pradesh,2021,73220.0,Petrol,120.0,42.1,Active,47016.0
Honda,Activa 6G,Commuter,Gujarat,2025,80231.0,Petrol,116.0,43.3,Expired,74061.0
Royal Enfield,Classic 350,Cruiser,Gujarat,2017,198736.0,Petrol,350.0,17.5,Active,112439.0
Hero,HF Deluxe,Commuter,Tamil Nadu,2016,86956.0,Petrol,112.0,30.6,Active,23311.0
Royal Enfield,Hunter 350,Cruiser,Tamil Nadu,2023,299399.0,Petrol,350.0,18.4,Active,249581.0
Hero,Splendor Plus,Commuter,Telangana,2016,89623.0,Petrol,104.0,44.9,Active,25586.0
Bajaj,CT 100,Sports,Telangana,2018,95476.0,Petrol,231.0,7.2,Active,28604.0
TVS,Ntorq 125,Commuter,Uttar Pradesh,2023,80506.0,Petrol,117.0,35.0,Active,55174.0
Ola Electric,S1 X,Electric,Haryana,2019,109322.0,Electric,0.0,36.8,Expired,10283.0
TVS,Ntorq 125,Commuter,Maharashtra,2023,63670.0,Petrol,110.0,48.0,Active,45312.0
Honda,Hornet 2.0,Commuter,Tamil Nadu,2024,79112.0,Petrol,113.0,2.0,Active,63922.0
Hero,Glamour,Commuter,Punjab,2025,69363.0,Petrol,101.0,53.1,Expired,62163.0
Suzuki,Avenis,Commuter,Andhra Pradesh,2022,92516.0,Petrol,109.0,29.0,Active,53837.0
Ola Electric,S1 Pro,Electric,Odisha,2019,100877.0,Electric,0.0,12.1,Active,9767.0
Honda,Unicorn,Commuter,Uttar Pradesh,2018,79334.0,Petrol,118.0,34.2,Active,32761.0
Honda,Activa 6G,Commuter,Telangana,2020,83435.0,Petrol,116.0,42.7,Active,48106.0
Honda,Activa 6G,Commuter,Telangana,2016,90109.0,Petrol,107.0,15.8,Active,31847.0
Hero,Glamour,Commuter,Karnataka,2025,60803.0,Petrol,102.0,35.7,Expired,51232.0
Bajaj,CT 100,Sports,Tamil Nadu,2023,145846.0,Petrol,201.0,27.8,Expired,84748.0
Honda,Unicorn,Commuter,Maharashtra,2020,107981.0,Petrol,112.0,31.2,None,51797.0
Hero,Xtreme 160R,Commuter,Maharashtra,2020,57182.0,Petrol,101.0,44.0,Active,28179.0
Bajaj,CT 100,Sports,Karnataka,2021,104184.0,Petrol,179.0,36.6,Active,44602.0
Hero,Glamour,Commuter,Kerala,2019,60781.0,Petrol,122.0,36.7,Active,27585.0
Hero,Glamour,Commuter,Uttar Pradesh,2023,78885.0,Petrol,124.0,29.2,Active,61533.0
Honda,SP 125,Commuter,Uttar Pradesh,2021,96339.0,Petrol,112.0,47.3,Active,59474.0
Hero,HF Deluxe,Commuter,Uttar Pradesh,2017,94134.0,Petrol,117.0,26.1,Active,27052.0
Bajaj,Pulsar NS200,Sports,West Bengal,2020,95715.0,Petrol,238.0,10.4,Expired,35385.0
Bajaj,CT 100,Sports,Telangana,2021,145908.0,Petrol,224.0,32.5,Expired,60919.0
Hero,Passion Pro,Commuter,Karnataka,2016,69971.0,Petrol,112.0,12.6,Expired,20273.0
Honda,Unicorn,Commuter,Madhya Pradesh,2022,93084.0,Petrol,125.0,6.4,Active,67261.0
Honda,Activa 6G,Commuter,Madhya Pradesh,2022,99795.0,Petrol,105.0,36.0,Active,69165.0
Bajaj,Platina 110,Sports,West Bengal,2023,101722.0,Petrol,168.0,,Expired,56235.0
Bajaj,Pulsar NS200,Sports,Bihar,2016,141921.0,Petrol,182.0,25.6,None,27470.0
TVS,Apache RTR 160,Commuter,Punjab,2018,102666.0,Petrol,110.0,40.3,Expired,30766.0
Royal Enfield,Bullet 350,Cruiser,Karnataka,2016,226853.0,Petrol,350.0,32.4,Active,113025.0
Ather,450X,Electric,Gujarat,2025,148692.0,Electric,0.0,9.8,Active,119987.0
Honda,Hornet 2.0,Commuter,Tamil Nadu,2017,118243.0,Petrol,100.0,29.9,Active,46130.0
Hero,Glamour,Commuter,Gujarat,2016,58404.0,Petrol,108.0,19.6,Active,17217.0
TVS,Jupiter,Commuter,Delhi,2023,101355.0,Petrol,119.0,28.8,Active,61194.0
Ather,Rizta,Electric,Andhra Pradesh,2025,114397.0,Electric,0.0,4.2,Active,89880.0
KTM,Duke 200,Sports,Haryana,2017,213973.0,Petrol,162.0,8.8,Active,29434.0
Honda,Hornet 2.0,Commuter,Madhya Pradesh,2016,115196.0,Petrol,100.0,16.7,Active,40465.0
Honda,Unicorn,Commuter,Uttar Pradesh,2021,81646.0,Petrol,125.0,45.8,None,44276.0
TVS,Apache RTR 160,Commuter,Tamil Nadu,2019,95986.0,Petrol,100.0,49.5,Active,33543.0
Hero,Xtreme 160R,Commuter,Uttar Pradesh,2023,94001.0,Petrol,121.0,24.5,Active,64198.0
Honda,Hornet 2.0,Commuter,Tamil Nadu,2022,76560.0,Petrol,114.0,30.7,Active,52272.0
Hero,Passion Pro,Commuter,Maharashtra,2023,65262.0,Petrol,120.0,37.3,Expired,46394.0
Royal Enfield,Bullet 350,Cruiser,West Bengal,2020,181699.0,Petrol,349.0,15.8,Expired,111346.0
Hero,HF Deluxe,Commuter,Gujarat,2020,55053.0,Petrol,107.0,39.2,Active,26421.0
Bajaj,Pulsar 150,Sports,Maharashtra,2022,134649.0,Petrol,173.0,14.8,Active,68259.0
Royal Enfield,Bullet 350,Cruiser,Tamil Nadu,2024,255334.0,Petrol,350.0,41.1,Expired,213321.0
Yamaha,MT-15,Sports,Karnataka,2022,184258.0,Petrol,245.0,21.4,Active,103667.0
Hero,HF Deluxe,Commuter,Maharashtra,2024,88569.0,Petrol,109.0,33.8,Active,68010.0
Hero,Passion Pro,Commuter,Rajasthan,2022,74596.0,Petrol,124.0,44.1,Expired,41402.0
Honda,Shine,Commuter,Maharashtra,2021,119683.0,Petrol,106.0,49.0,Expired,70650.0
Honda,Shine,Commuter,Haryana,2017,66710.0,Petrol,108.0,43.7,Active,27378.0
Hero,Xtreme 160R,Commuter,Karnataka,2019,70482.0,Petrol,107.0,53.9,Expired,28684.0
Hero,HF Deluxe,Commuter,Tamil Nadu,2022,70770.0,Petrol,122.0,31.9,Active,43389.0
Suzuki,Avenis,Commuter,Haryana,2016,102297.0,Petrol,,18.8,Active,18292.0
Honda,SP 125,Commuter,Gujarat,2023,83140.0,Petrol,107.0,7.1,Active,58435.0
TVS,Sport,Commuter,Uttar Pradesh,2022,84802.0,Petrol,112.0,33.5,Expired,45868.0
Hero,Splendor Plus,Commuter,Karnataka,2018,55867.0,Petrol,114.0,28.0,Active,21661.0
TVS,Jupiter,Commuter,Bihar,2022,100479.0,Petrol,110.0,13.7,Active,61411.0
Yamaha,FZ-S FI,Sports,Odisha,2022,179459.0,Petrol,199.0,16.9,Active,113332.0
TVS,Jupiter,Commuter,Andhra Pradesh,2016,98222.0,Petrol,101.0,41.9,Active,23856.0
Suzuki,Access 125,Commuter,Uttar Pradesh,2018,96028.0,Petrol,102.0,,Active,25118.0
Bajaj,Avenger 160,Sports,Uttar Pradesh,2021,94664.0,Petrol,214.0,23.2,Active,41798.0
Hero,Splendor Plus,Commuter,Madhya Pradesh,2016,64485.0,Petrol,112.0,30.3,Expired,17564.0
TVS,Apache RTR 160,Commuter,Uttar Pradesh,2025,76479.0,Petrol,102.0,45.7,None,66255.0
Hero,Xtreme 160R,Commuter,Bihar,2020,79136.0,Petrol,122.0,9.1,Active,34312.0
Yamaha,R15 V4,Sports,Maharashtra,2021,143477.0,Petrol,235.0,55.6,Active,73167.0
Bajaj,Pulsar 150,Sports,Telangana,2017,120665.0,Petrol,238.0,13.0,Active,32607.0
Honda,Activa 6G,Commuter,Rajasthan,2023,119277.0,Petrol,103.0,43.6,Active,92756.0
Hero,Xtreme 160R,Commuter,Andhra Pradesh,2018,71365.0,Petrol,124.0,35.2,Active,25254.0
Hero,Xtreme 160R,Commuter,Uttar Pradesh,2018,63233.0,Petrol,125.0,42.2,Active,24150.0
Hero,Splendor Plus,Commuter,Karnataka,2020,71371.0,Petrol,125.0,35.1,Active,35281.0
Bajaj,Pulsar NS200,Sports,Tamil Nadu,2017,99808.0,Petrol,156.0,26.4,Active,25031.0
Honda,Hornet 2.0,Commuter,Kerala,2016,111744.0,Petrol,107.0,49.2,Expired,38602.0
Bajaj,CT 100,Sports,Delhi,2023,123538.0,Petrol,176.0,46.1,Active,75984.0
TVS,Raider 125,Commuter,Maharashtra,2020,69607.0,Petrol,111.0,26.8,Expired,25100.0
Hero,Glamour,Commuter,Karnataka,2020,88153.0,Petrol,116.0,30.5,Active,39399.0
Hero,Glamour,Commuter,Uttar Pradesh,2018,87212.0,Petrol,111.0,66.1,Active,28741.0
TVS,Jupiter,Commuter,Tamil Nadu,2023,104537.0,Petrol,109.0,24.6,Active,58461.0
Royal Enfield,Classic 350,Cruiser,Punjab,2024,311919.0,Petrol,350.0,42.4,Active,276535.0
Hero,Xtreme 160R,Commuter,Maharashtra,2017,88842.0,Petrol,100.0,14.9,Active,29166.0
Ather,Rizta,Electric,Gujarat,2019,119976.0,Electric,0.0,23.8,Expired,14410.0
Honda,Shine,Commuter,Karnataka,2017,89643.0,PETROL,114.0,19.1,Expired,34861.0
TVS,Apache RTR 160,Commuter,West Bengal,2025,81311.0,Petrol,113.0,54.1,Active,63464.0
TVS,Jupiter,Commuter,Maharashtra,2023,85199.0,Petrol,104.0,30.7,Active,55157.0
Honda,Unicorn,Commuter,Rajasthan,2018,113013.0,Petrol,104.0,29.7,None,37576.0
Bajaj,Platina 110,Sports,Delhi,2024,88666.0,Petrol,200.0,10.4,Active,71504.0
Ather,450S,Electric,Maharashtra,2023,154191.0,Electric,0.0,38.6,Active,67432.0
Ola Electric,S1 Pro,Electric,Karnataka,2025,133621.0,Electric,0.0,19.9,Active,104894.0
Hero,Glamour,Commuter,Uttar Pradesh,2018,77555.0,Petrol,117.0,28.5,Active,29864.0
Royal Enfield,Bullet 350,Cruiser, Tamil Nadu ,2022,357526.0,Petrol,349.0,36.5,Active,305727.0
Hero,Splendor Plus,Commuter,Uttar Pradesh,2016,87961.0,Petrol,100.0,38.8,Active,23552.0
Yamaha,MT-15,Sports,Maharashtra,2022,172641.0,Petrol,238.0,19.7,None,83644.0
TVS,Jupiter,Commuter,Tamil Nadu,2023,64083.0,Petrol,105.0,33.3,Active,44072.0
Honda,Shine,Commuter,Rajasthan,2019,95799.0,Petrol,110.0,59.4,Active,45755.0
Bajaj,Platina 110,Sports,Uttar Pradesh,2021,77924.0,Petrol,151.0,39.7,Expired,31264.0
TVS,Raider 125,Commuter,Rajasthan,2018,66437.0,Petrol,101.0,23.7,Active,21957.0
Bajaj,Platina 110,Sports,Delhi,2024,98646.0,Petrol,208.0,15.3,Active,70936.0
Bajaj,CT 100,Sports,Tamil Nadu,2016,131147.0,Petrol,225.0,33.4,Active,25442.0
TVS,Raider 125,Commuter,Kerala,2021,72812.0,Petrol,102.0,46.9,Active,32404.0
Hero,HF Deluxe,Commuter,Uttar Pradesh,2025,92602.0,Petrol,103.0,43.9,Expired,87182.0
Yamaha,FZ-S FI,Sports,Andhra Pradesh,2024,103882.0,Petrol,176.0,30.7,Expired,69839.0
Hero,Passion Pro,Commuter,Rajasthan,2024,67444.0,Petrol,104.0,23.2,Active,53767.0
Hero,Xtreme 160R,Commuter,Uttar Pradesh,2024,56064.0,Petrol,103.0,32.7,Active,48457.0
Hero,Glamour,Commuter,Punjab,2021,61752.0,Petrol,111.0,37.2,Active,32801.0
Honda,Hornet 2.0,Commuter,Bihar,2018,84877.0,Petrol,119.0,42.5,Active,40196.0
Honda,Hornet 2.0,Commuter,West Bengal,2021,89930.0,Petrol,107.0,40.6,Expired,52613.0
Yamaha,FZ-S FI,Sports,Gujarat,2019,181278.0,Petrol,238.0,55.7,Expired,64493.0
Honda,Hornet 2.0,Commuter,Bihar,2023,101851.0,Petrol,110.0,26.8,Active,79298.0
Honda,Shine,Commuter,Karnataka,2022,104278.0,Petrol,108.0,16.0,Active,62803.0
Honda,Activa 6G,Commuter,Rajasthan,2021,110993.0,Petrol,108.0,37.4,Active,66124.0
TVS,Ntorq 125,Commuter,Tamil Nadu,2023,77311.0,Petrol,115.0,53.7,Active,49779.0
KTM,RC 200,Sports,Uttar Pradesh,2019,272031.0,Petrol,237.0,33.2,Expired,56931.0
TVS,Sport,Commuter,Maharashtra,2024,86467.0,Petrol,115.0,53.4,Active,61949.0
KTM,RC 200,Sports,Punjab,2020,178566.0,Petrol,223.0,33.7,Active,46323.0
Hero,Passion Pro,Commuter,Uttar Pradesh,2022,67204.0,Petrol,116.0,38.7,Active,39505.0
Ather,450X,Electric,Madhya Pradesh,2020,113990.0,Electric,0.0,22.9,Active,19788.0
Bajaj,Avenger 160,Sports,Karnataka,2025,102121.0,Petrol,244.0,2.0,Active,82833.0
Ather,450X,Electric,Uttar Pradesh,2019,154297.0,Electric,0.0,3.2,Active,20142.0
Yamaha,R15 V4,Sports,Rajasthan,2017,155649.0,Petrol,215.0,7.7,None,37367.0
Hero,Glamour,Commuter,Uttar Pradesh,2016,66633.0,Petrol,104.0,32.8,Expired,17848.0
Royal Enfield,Meteor 350,Cruiser,Haryana,2020,334423.0,Petrol,350.0,26.8,Active,213404.0
Ola Electric,S1 Pro,Electric,Uttar Pradesh,2016,124679.0,Electric,0.0,48.5,Active,9974.0
Hero,Passion Pro,Commuter,Bihar,2025,84811.0,Petrol,122.0,31.8,Active,76308.0
Bajaj,Pulsar NS200,Sports,Madhya Pradesh,2018,118001.0,Petrol,245.0,28.4,Active,34265.0
Ola Electric,S1 Air,Electric,Maharashtra,2019,139067.0,Electric,0.0,14.1,Expired,14298.0
Honda,Shine,Commuter,Maharashtra,2017,69777.0,Petrol,117.0,38.0,None,21848.0
KTM,RC 200,Sports,Uttar Pradesh,2021,292094.0,Petrol,227.0,32.9,Active,100580.0
TVS,Sport,Commuter,Maharashtra,2016,74196.0,Petrol,111.0,55.7,Active,14989.0
Suzuki,Gixxer,Commuter,Tamil Nadu,2018,83599.0,Petrol,107.0,33.5,Active,23968.0
TVS,Sport,Commuter,Maharashtra,2017,85260.0,Petrol,122.0,30.2,Active,21566.0
KTM,Duke 390,Sports,Uttar Pradesh,2022,296458.0,Petrol,247.0,26.6,None,104790.0
TVS,Ntorq 125,Commuter,Maharashtra,2020,98580.0,Petrol,109.0,33.5,Active,33577.0
Hero,HF Deluxe,Commuter,Madhya Pradesh,2021,60911.0,Petrol,102.0,37.4,Active,30120.0
Honda,SP 125,Commuter,Madhya Pradesh,2021,103360.0,Petrol,107.0,22.4,Active,65503.0
Honda,Hornet 2.0,Commuter,Tamil Nadu,2025,90113.0,Petrol,120.0,19.2,Active,75391.0
Bajaj,CT 100,Sports,Delhi,2018,146777.0,Petrol,179.0,28.2,Active,40672.0
Ola Electric,S1 Air,Electric,Uttar Pradesh,2018,115148.0,Electric,0.0,35.7,Active,9212.0
Hero,Passion Pro,Commuter,Madhya Pradesh,2017,64481.0,Petrol,123.0,,Expired,20523.0
TVS,Ntorq 125,Commuter,Uttar Pradesh,2024,90522.0,Petrol,104.0,40.5,Expired,64006.0
Hero,Glamour,Commuter,Odisha,2020,90863.0,Petrol,119.0,44.9,None,39096.0
Ather,450X,Electric,Maharashtra,2021,120955.0,Electric,0.0,18.0,Active,30637.0
Hero,Splendor Plus,Commuter,Tamil Nadu,2023,58472.0,Petrol,120.0,19.4,Active,40116.0
Hero,Passion Pro,Commuter,Tamil Nadu,2019,89115.0,Petrol,124.0,43.3,Active,34618.0
Honda,Shine,Commuter,Madhya Pradesh,2021,102543.0,Petrol,122.0,21.6,None,57593.0
Bajaj,Platina 110,Sports,Maharashtra,2020,141075.0,Petrol,211.0,31.8,Active,50975.0
KTM,Duke 200,Sports,Delhi,2016,173888.0,Petrol,166.0,2.0,Active,18982.0
Hero,Glamour,Commuter,Bihar,2025,55017.0,Petrol,125.0,38.7,None,45769.0
Honda,Hornet 2.0,Commuter,Andhra Pradesh,2025,92664.0,Petrol,108.0,34.5,Active,79762.0
Honda,Shine,Commuter,Uttar Pradesh,2016,109459.0,Petrol,105.0,22.5,Active,38725.0
TVS,Apache RTR 160,Commuter,Uttar Pradesh,2018,80645.0,Petrol,113.0,35.0,Active,25589.0
Bajaj,Pulsar 150,Sports,Delhi,2018,146045.0,Petrol,227.0,13.5,Expired,35374.0
Suzuki,Avenis,Commuter,Punjab,2019,91635.0,Petrol,107.0,34.2,Expired,26233.0
Hero,Xtreme 160R,Commuter,Tamil Nadu,2018,75779.0,Petrol,107.0,36.2,Active,30211.0
Royal Enfield,Meteor 350,Cruiser,Maharashtra,2022,224903.0,Petrol,350.0,9.1,Active,182596.0
Bajaj,Pulsar NS200,Sports,Karnataka,2020,120112.0,Petrol,155.0,39.4,Active,46076.0
Hero,Xtreme 160R,Commuter,Delhi,2022,83677.0,Petrol,125.0,53.4,Active,46123.0
Bajaj,Platina 110,Sports,Andhra Pradesh,2017,137151.0,Petrol,219.0,26.6,Active,
Honda,Shine,Commuter,Tamil Nadu,2017,100468.0,Petrol,117.0,34.3,Active,38225.0
KTM,RC 200,Sports,Delhi,2019,288698.0,Petrol,226.0,37.2,Active,59449.0
Bajaj,Platina 110,Sports,Bihar,2022,96787.0,Petrol,230.0,28.8,Active,53831.0
Honda,Activa 6G,Commuter,Delhi,2019,88208.0,Petrol,104.0,38.7,Active,45967.0
Hero,Passion Pro,Commuter,Andhra Pradesh,2023,65000.0,Petrol,104.0,12.1,Expired,42890.0
Honda,Activa 6G,Commuter,Delhi,2025,72639.0,Petrol,112.0,42.0,Active,66822.0
TVS,Ntorq 125,Commuter,Odisha,2017,95714.0,Petrol,119.0,12.8,,19769.0
Hero,HF Deluxe,Commuter, Andhra Pradesh ,2020,62217.0,Petrol,101.0,23.8,Active,30312.0
Hero,Passion Pro,Commuter,West Bengal,2020,74486.0,Petrol,123.0,40.6,None,30773.0
TVS,Jupiter,Commuter,Madhya Pradesh,2016,107389.0,Petrol,103.0,31.0,Active,27290.0
Bajaj,CT 100,Sports,West Bengal,2022,88517.0,Petrol,194.0,26.0,Active,47542.0
Hero,Splendor Plus,Commuter,Kerala,2017,86419.0,Petrol,123.0,32.9,Active,27317.0
Hero,HF Deluxe,Commuter,Maharashtra,2025,56028.0,Petrol,114.0,48.8,Active,52004.0
Bajaj,Pulsar 150,Sports,Delhi,2025,123896.0,Petrol,212.0,21.0,None,105052.0
Royal Enfield,Classic 350,Cruiser,Karnataka,2019,203651.0,Petrol,350.0,29.7,Active,122082.0
Honda,Unicorn,Commuter,Maharashtra,2020,70844.0,Petrol,111.0,18.1,Expired,34358.0
Hero,Xtreme 160R,Commuter,Uttar Pradesh,2020,66866.0,Petrol,105.0,52.8,Expired,30080.0
TVS,Apache RTR 160,Commuter,Rajasthan,2025,106044.0,Petrol,104.0,20.0,Active,104136.0
